title,authors,original_publication_year,average_rating,tag_id,book_id,books_count,work_ratings_count,work_text_reviews_count,tag_name
"Blood Bound (Mercy Thompson, #2)",Patricia Briggs,2007,4.31,10,1653,40,90510,3154,fantasy
"Cold Days (The Dresden Files, #14)",Jim Butcher,2012,4.51,10,1654,19,66009,4146,fantasy
"The Friday Night Knitting Club (Friday Night Knitting Club, #1)",Kate Jacobs,2006,3.41,11,1655,58,65065,8046,fiction
All Things Bright and Beautiful (All Creatures Great and Small),James Herriot,1973,4.3,16,1656,53,59698,742,nonfiction
Infinite Jest,David Foster Wallace,1996,4.31,11,1657,56,56737,7051,fiction
"Tangled (Tangled, #1)",Emma Chase,2013,4.12,17,1658,53,90224,8633,romance
The Day of the Triffids,John Wyndham,1951,4,25,1659,162,65796,2372,science fiction
The Sisters Brothers,"Patrick deWitt, Marcelo Barbão",2011,3.83,11,1660,66,59547,7002,fiction
Secret Daughter,Shilpi Somaya Gowda,2010,3.97,11,1661,40,58998,4904,fiction
Fantastic Mr. Fox,"Roald Dahl, Quentin Blake",1970,4.03,11,1662,183,75149,2813,fiction
Brida,"Paulo Coelho, Montserrat Mira",1990,3.46,11,1663,139,54117,2675,fiction
"Warbreaker (Warbreaker, #1)",Brandon Sanderson,2009,4.22,10,1665,41,65488,4548,fantasy
What Happened to Goodbye,Sarah Dessen,2011,3.97,18,1667,31,72976,4082,young adult
"Six of Crows (Six of Crows, #1)",Leigh Bardugo,2015,4.46,10,1668,48,101264,17068,fantasy
"13 Little Blue Envelopes (Little Blue Envelope, #1)",Maureen Johnson,2005,3.65,18,1669,35,70828,4329,young adult
Same Kind of Different as Me,"Ron Hall, Denver Moore, Lynn Vincent",2005,4.21,16,1670,35,58121,6412,nonfiction
Carry On,Rainbow Rowell,2015,4.19,10,1671,51,87797,14621,fantasy
"Mountains Beyond Mountains: The Quest of Dr. Paul Farmer, A Man Who Would Cure the World",Tracy Kidder,2003,4.21,16,1672,42,55178,4220,nonfiction
"Beneath This Man (This Man, #2)",Jodi Ellen Malpas,2013,4.3,17,1673,38,74457,3703,romance
"Prince of Thorns (The Broken Empire, #1)",Mark  Lawrence,2011,3.87,10,1674,1,63562,4673,fantasy
The Book of Ruth,Jane Hamilton,1988,3.82,11,1675,18,57244,1139,fiction
Galápagos,Kurt Vonnegut Jr.,1985,3.87,11,1676,92,54131,2134,fiction
Next,Michael Crichton,2006,3.48,11,1677,92,56632,2686,fiction
"The House of the Scorpion (Matteo Alacran, #1)",Nancy Farmer,2002,4.1,18,1678,53,65219,5419,young adult
"Blue Dahlia (In the Garden, #1)",Nora Roberts,2004,4.11,17,1680,76,60144,1185,romance
"The Magician King (The Magicians, #2)",Lev Grossman,2011,3.9,10,1682,44,63664,5446,fantasy
Liar`s Poker,Michael   Lewis,1989,4.16,4,1683,44,53700,1678,business
Salem Falls,Jodi Picoult,2001,3.8,11,1685,55,62434,2992,fiction
Belgarath the Sorcerer,"David Eddings, Leigh Eddings",1995,4.07,10,1686,25,61087,354,fantasy
The Great Dune Trilogy,Frank Herbert,1977,4.35,25,1687,18,52082,165,science fiction
My Name Is Lucy Barton,"Elizabeth Strout, Goran Skrobonja",2016,3.51,11,1688,49,65707,8732,fiction
"Garden Spells (Waverley Family, #1)",Sarah Addison Allen,2007,4.06,11,1689,74,71577,8745,fiction
"Ghost Story (The Dresden Files,  #13)",Jim Butcher,2011,4.25,10,1690,25,66787,3654,fantasy
He`s Just Not That Into You: The No-Excuses Truth to Understanding Guys,"Greg Behrendt, Liz Tuccillo",2004,3.65,16,1692,62,55865,3216,nonfiction
"Pawn of Prophecy (The Belgariad, #1)",David Eddings,1982,4.16,10,1693,67,74133,2210,fantasy
"Lean Mean Thirteen (Stephanie Plum, #13)",Janet Evanovich,2007,4.08,15,1694,43,77820,2214,mystery
"Glass Houses (The Morganville Vampires, #1)",Rachel Caine,2006,3.92,10,1696,55,82220,4316,fantasy
Captivating: Unveiling the Mystery of a Woman`s Soul,"John Eldredge, Stasi Eldredge",2004,3.93,16,1697,54,52397,1777,nonfiction
The Dark Tower: The Gunslinger Born,"Peter David, Robin Furth, Jae Lee, Richard Isanove, Stephen King",2007,4.18,10,1698,20,61405,832,fantasy
The Lake House,Kate Morton,2015,4.04,11,1699,60,62987,7964,fiction
A Tale for the Time Being,Ruth Ozeki,2013,3.98,11,1700,58,59311,8242,fiction
"I Hope They Serve Beer in Hell (Tucker Max, #1)",Tucker Max,2006,3.51,16,1701,30,49692,4292,nonfiction
"Rule (Marked Men, #1)","Jay Crownover, Charlotte Connan de vries",2012,4.16,17,1702,29,83965,5399,romance
"South of the Border, West of the Sun","Haruki Murakami, Philip Gabriel",1992,3.87,11,1703,129,60117,3401,fiction
Mother Night,Kurt Vonnegut Jr.,1961,4.21,11,1704,103,57090,2195,fiction
Influence: The Psychology of Persuasion,Robert B. Cialdini,1984,4.18,16,1705,114,52797,1980,nonfiction
The Fall of the House of Usher and Other Tales,"Edgar Allan Poe, Stephen Marlowe",1960,4.14,11,1706,75,58151,304,fiction
Harriet the Spy (Harriet the Spy #1),Louise Fitzhugh,1964,3.96,11,1707,61,79970,1980,fiction
The Paying Guests,Sarah Waters,2014,3.39,11,1708,54,55079,7091,fiction
"Forever Odd (Odd Thomas, #2)",Dean Koontz,2005,3.96,31,1709,67,59864,2419,horror
At Home: A Short History of Private Life,Bill Bryson,2010,3.96,16,1710,80,61053,5259,nonfiction
Sushi for Beginners,Marian Keyes,2000,3.69,11,1711,76,57897,1237,fiction
"Still Life (Chief Inspector Armand Gamache, #1)",Louise Penny,2005,3.91,15,1712,73,70558,7161,mystery
"Watermelon (Walsh Family, #1)",Marian Keyes,1995,3.79,11,1713,65,59134,1427,fiction
The Kitchen God`s Wife,Amy Tan,1991,3.98,11,1714,66,62180,1750,fiction
Let the Right One In,John Ajvide Lindqvist,2004,4.07,31,1715,97,65813,4814,horror
"The Rise of Nine (Lorien Legacies, #3)",Pittacus Lore,2012,4.2,18,1716,59,75861,4207,young adult
"The Second Summer of the Sisterhood (Sisterhood, #2)",Ann Brashares,2003,3.78,18,1718,77,77713,2169,young adult
Phantoms,Dean Koontz,1983,3.93,31,1719,77,58299,1005,horror
Amy & Roger`s Epic Detour,Morgan Matson,2010,4.05,7,1720,35,71650,7453,contemporary
"The Wee Free Men (Discworld, #30; Tiffany Aching, #1)",Terry Pratchett,2003,4.25,10,1722,100,71650,3084,fantasy
"Written in My Own Heart`s Blood (Outlander, #8)",Diana Gabaldon,2014,4.5,12,1723,39,62767,5617,historical
Nightshade (Nightshade #1; Nightshade World #4),Andrea Cremer,2010,4.03,18,1724,53,73076,4916,young adult
"Dragon Rider (Dragon Rider, #1)",Cornelia Funke,1997,3.94,10,1726,71,65811,2077,fantasy
"The Long Dark Tea-Time of the Soul (Dirk Gently, #2)",Douglas Adams,1988,4.05,10,1727,82,63769,1458,fantasy
Uprooted,Naomi Novik,2015,4.13,10,1728,41,76771,12808,fantasy
Seveneves,Neal Stephenson,2015,3.98,25,1729,35,56787,7338,science fiction
Armada,Ernest Cline,2015,3.49,25,1730,37,59061,9359,science fiction
"The Desert Spear (Demon Cycle, #2)",Peter V. Brett,2010,4.24,10,1731,37,58608,1927,fantasy
The Summons,John Grisham,2002,3.68,11,1733,100,56634,1569,fiction
Endurance: Shackleton`s Incredible Voyage,Alfred Lansing,1959,4.36,16,1734,75,54026,3459,nonfiction
"Size 12 Is Not Fat (Heather Wells, #1)",Meg Cabot,2005,3.75,15,1735,50,67720,2367,mystery
Dark Matter,Blake Crouch,2016,4.11,25,1736,57,80738,12710,science fiction
"Glass Sword (Red Queen, #2)",Victoria Aveyard,2016,3.95,10,1737,65,88428,11596,fantasy
When You Reach Me,Rebecca Stead,2009,4.08,11,1738,51,68034,9693,fiction
The Bonfire of the Vanities,Tom Wolfe,1987,3.81,11,1739,92,56076,2133,fiction
In the Unlikely Event,Judy Blume,2015,3.51,11,1740,33,49802,6087,fiction
"Shiloh (Shiloh, #1)",Phyllis Reynolds Naylor,1991,3.91,11,1742,45,62062,1766,fiction
"Siege and Storm (Shadow and Bone, #2)",Leigh Bardugo,2013,4.08,10,1743,44,87539,9818,fantasy
"The Redbreast (Harry Hole, #3)","Jo Nesbø, Don Bartlett",2000,3.94,15,1744,140,60598,3185,mystery
"Leviathan (Leviathan, #1)",Scott Westerfeld,2009,3.91,18,1745,54,72965,6395,young adult
Hide and Seek,James Patterson,1995,4.1,15,1746,43,54463,455,mystery
The Love Dare,"Stephen Kendrick, Alex Kendrick",2008,4.37,16,1747,36,44393,482,nonfiction
Goodnight Nobody,Jennifer Weiner,2005,3.64,11,1748,48,53145,1870,fiction
The Death and Life of Charlie St. Cloud,Ben Sherwood,2004,4.01,11,1749,45,50912,2166,fiction
"Born in Fire (Born In Trilogy, #1)",Nora Roberts,1994,4.21,17,1751,72,59283,941,romance
Animal Dreams,Barbara Kingsolver,1990,4.05,11,1752,34,53763,1983,fiction
"Reason to Breathe (Breathing, #1)",Rebecca Donovan,2011,4.23,17,1753,32,77887,5476,romance
"The Mortal Instruments Boxed Set: City of Bones; City of Ashes; City of Glass (The Mortal Instruments, #1-3)",Cassandra Clare,2009,4.57,10,1754,14,57313,981,fantasy
"If Tomorrow Comes (Tracy Whitney Series, #1)",Sidney Sheldon,1985,4.01,11,1755,87,48482,1599,fiction
M.C. Escher: The Graphic Work,"M.C. Escher, Bruce Brooks Pfeiffer",1956,3.93,2,1756,50,50389,93,art
Pope Joan,Donna Woolfolk Cross,1996,4.06,11,1757,75,56247,4079,fiction
Birdsong,Sebastian Faulks,1993,4.07,11,1758,71,55657,2543,fiction
"Faith of the Fallen (Sword of Truth, #6)",Terry Goodkind,2000,4.11,10,1759,45,56403,987,fantasy
"Keys to the Demon Prison (Fablehaven, #5)",Brandon Mull,2010,4.42,10,1760,12,59949,3022,fantasy
Moonwalking with Einstein: The Art and Science of Remembering Everything,Joshua Foer,2011,3.85,16,1761,63,53638,4129,nonfiction
While I Was Gone,Sue Miller,1998,3.67,11,1762,33,52947,1141,fiction
"4th of July (Women`s Murder Club, #4)","James Patterson, Maxine Paetro",2005,4.04,15,1763,76,60809,1695,mystery
"The Time Paradox (Artemis Fowl, #6)",Eoin Colfer,2008,4.07,10,1764,74,65609,1877,fantasy
Clifford the Big Red Dog,Norman Bridwell,1963,4.09,11,1765,38,59331,536,fiction
"Bitterblue (Graceling Realm, #3)",Kristin Cashore,2012,4.01,10,1766,51,80120,7159,fantasy
The Sky Is Everywhere,Jandy Nelson,2010,4.04,18,1767,68,71175,7709,young adult
"Wyrd Sisters (Discworld, #6; Witches #2)",Terry Pratchett,1988,4.11,10,1768,103,69520,2031,fantasy
"Real (Real, #1)",Katy Evans,2013,4.21,17,1769,28,87959,7007,romance
NOS4A2,Joe Hill,2013,4.06,31,1770,20,59499,7761,horror
"Reckless (Thoughtless, #3)",S.C. Stephens,2013,4.42,17,1773,29,71579,5364,romance
"The Grim Grotto (A Series of Unfortunate Events, #11)","Lemony Snicket, Brett Helquist",2004,3.99,11,1774,48,76000,1545,fiction
Strega Nona,Tomie dePaola,1975,4.22,11,1775,33,66299,865,fiction
"Playing for Keeps (Neighbor from Hell, #1)",R.L. Mathewson,2011,4.08,17,1776,17,91010,4884,romance
Art and Fear: Observations on the Perils (and Rewards) of Artmaking,"David Bayles, Ted Orland",1993,3.67,2,1777,15,48226,742,art
Frida: A Biography of Frida Kahlo,Hayden Herrera,1983,3.94,3,1778,42,44533,330,biography
"Bitten (Women of the Otherworld, #1)",Kelley Armstrong,2001,4.06,10,1779,68,77950,3981,fantasy
"Born at Midnight (Shadow Falls, #1)",C.C. Hunter,2011,4.13,10,1780,29,70503,3837,fantasy
Don`t Let the Pigeon Drive the Bus!,Mo Willems,2003,4.29,13,1781,24,62247,2832,humor
"The Dream Thieves (The Raven Cycle, #2)",Maggie Stiefvater,2013,4.27,10,1782,48,84512,10775,fantasy
Before the Fall,Noah Hawley,2016,3.76,11,1786,51,63003,8059,fiction
هيبتا,محمد صادق,2014,3.82,17,1787,7,43298,5680,romance
The Calvin and Hobbes Tenth Anniversary Book,Bill Watterson,1995,4.63,6,1788,17,48829,346,comics
Dreamland,Sarah Dessen,2000,3.91,18,1789,35,65731,3813,young adult
The Art Forger,B.A. Shapiro,2012,3.69,11,1790,20,54799,5220,fiction
"Austenland (Austenland, #1)",Shannon Hale,2007,3.54,11,1791,33,71565,10310,fiction
Half of a Yellow Sun,Chimamanda Ngozi Adichie,2006,4.28,11,1792,96,57021,5296,fiction
One Night at the Call Center,Chetan Bhagat,2005,2.47,11,1793,25,44833,1244,fiction
At the Water`s Edge,Sara Gruen,2015,3.65,11,1794,39,54207,7018,fiction
The Running Man,"Richard Bachman, Stephen King",1982,3.8,31,1795,51,67356,1929,horror
"Gilead (Gilead, #1)",Marilynne Robinson,2004,3.84,11,1796,75,58412,7870,fiction
The Crying of Lot 49,Thomas Pynchon,1966,3.7,11,1797,92,54779,3489,fiction
"Edge of Eternity (The Century Trilogy, #3)",Ken Follett,2014,4.04,11,1798,3,52737,5078,fiction
"Demonglass (Hex Hall, #2)",Rachel Hawkins,2011,4.13,10,1799,46,77626,4496,fantasy
Ubik,"Philip K. Dick, David Alabort, Manuel Espín",1969,4.1,25,1800,151,58063,2957,science fiction
"The Sword of Shannara (The Original Shannara Trilogy, #1)",Terry Brooks,1977,3.76,10,1801,110,66645,3140,fantasy
"Hannibal (Hannibal Lecter, #3)",Thomas Harris,1999,3.72,31,1802,132,63555,2098,horror
"The Awakening / The Struggle (The Vampire Diaries, #1-2)",L.J. Smith,2007,3.67,17,1803,33,72227,3856,romance
Three Wishes,Liane Moriarty,2003,3.76,11,1804,42,56511,4126,fiction
"Night World, No. 3 (Night World, #7-9)",L.J. Smith,2009,4.2,18,1805,12,59070,809,young adult
Fall on Your Knees,Ann-Marie MacDonald,1996,3.95,11,1806,63,53947,2655,fiction
The Scorpio Races,Maggie Stiefvater,2011,4.08,10,1807,47,76231,10427,fantasy
"Morning Star (Red Rising, #3)",Pierce Brown,2016,4.5,25,1808,42,61499,6398,science fiction
"Mossflower (Redwall, #2)",Brian Jacques,1988,4.09,10,1809,41,58425,654,fantasy
Furiously Happy: A Funny Book About Horrible Things,Jenny  Lawson,2015,3.93,16,1810,38,67556,8498,nonfiction
"Visions of Sugar Plums (Stephanie Plum, #8.5)",Janet Evanovich,2002,3.68,15,1811,26,65154,1565,mystery
"Magician: Master (The Riftwar Saga, #2)",Raymond E. Feist,1982,4.25,10,1812,37,55314,524,fantasy
"On the Island (On the Island, #1)",Tracey Garvis-Graves,2011,4.13,17,1813,53,64682,7927,romance
Left Neglected,Lisa Genova,2011,3.95,11,1814,40,56765,6006,fiction
Anne Frank Remembered: The Story of the Woman Who Helped to Hide the Frank Family,"Miep Gies, Alison Leslie Gold",1987,4.26,14,1815,48,51027,629,memoir
Redshirts,John Scalzi,2012,3.84,25,1816,41,62419,7934,science fiction
"Sahara (Dirk Pitt, #11)",Clive Cussler,1992,3.95,11,1817,70,48850,745,fiction
"One Foot in the Grave (Night Huntress, #2)",Jeaniene Frost,2008,4.31,10,1818,45,81752,3250,fantasy
The Last Anniversary,Liane Moriarty,2006,3.72,11,1819,32,53186,3819,fiction
"Hunger (Gone, #2)",Michael  Grant,2009,4.02,18,1820,47,65389,3102,young adult
"Fearless Fourteen (Stephanie Plum, #14)",Janet Evanovich,2008,4.02,15,1821,39,75011,3147,mystery
"Revolution 2020: Love, Corruption, Ambition",Chetan Bhagat,2011,3.07,11,1822,20,44470,1656,fiction
"A Bear Called Paddington (Paddington, #1)","Michael Bond, Peggy Fortnum",1958,4.21,5,1823,109,64024,783,classics
"Flawless (Pretty Little Liars, #2)",Sara Shepard,2007,3.96,18,1824,62,64318,3150,young adult
"Ramona Quimby, Age 8 (Ramona, #6)",Beverly Cleary,1981,4.08,11,1825,76,61520,1177,fiction
The General`s Daughter,Nelson DeMille,1992,4.07,15,1826,67,51626,555,mystery
"The Hostile Hospital (A Series of Unfortunate Events, #8)","Lemony Snicket, Brett Helquist",2001,3.95,11,1827,62,73955,1727,fiction
"InuYasha: Turning Back Time (InuYasha, #1)",Rumiko Takahashi,1997,4.26,20,1828,16,46244,374,manga
The Omen,David Seltzer,1976,3.99,31,1829,34,50574,286,horror
"Blue Moon (The Immortals, #2)",Alyson Noel,2009,3.61,18,1830,69,78447,3611,young adult
"The Innocent (Will Robie, #1)",David Baldacci,2012,4.1,28,1831,58,56819,3704,thriller
"Child 44 (Leo Demidov, #1)",Tom Rob Smith,2008,4.08,11,1832,127,56031,5355,fiction
"These Is My Words: The Diary of Sarah Agnes Prine, 1881-1901, Arizona Territories (Sarah Agnes Prine, #1)",Nancy E. Turner,1998,4.35,11,1833,32,54060,9362,fiction
The Hypnotist`s Love Story,Liane Moriarty,2011,3.69,11,1834,37,56255,4525,fiction
"The Devil and Miss Prym (On the Seventh Day, #3)","Paulo Coelho, Amanda Hopkinson, Nick Caistor",2000,3.59,22,1835,165,49075,2393,philosophy
The Kissing Hand,"Audrey Penn, Ruth E. Harper, Nancy M. Leak",1993,4.41,11,1836,30,51767,1320,fiction
"Shift (Silo, #2)",Hugh Howey,2013,4.12,25,1837,67,53127,3531,science fiction
"Worth Dying For (Jack Reacher, #15)",Lee Child,2010,4.2,28,1838,66,56320,2627,thriller
Look Me in the Eye: My Life with Asperger`s,John Elder Robison,2007,3.91,16,1839,30,51937,3736,nonfiction
Fantasy Lover (Dark-Hunterverse #1),Sherrilyn Kenyon,2002,4.17,17,1840,49,74975,3081,romance
Sundays at Tiffany`s,"James Patterson, Gabrielle Charbonnet",2008,3.74,17,1841,62,58612,5751,romance
Perfect Match,Jodi Picoult,2002,3.93,11,1842,51,55211,2690,fiction
Prep,Curtis Sittenfeld,2005,3.36,11,1843,54,53202,4372,fiction
Scar Tissue,"Anthony Kiedis, Larry Sloman",2004,4.1,16,1844,47,47328,2078,nonfiction
Alias Grace,"Margaret Atwood, Brigitte Walitzek",1996,3.97,11,1845,91,60149,2881,fiction
"Captivated by You (Crossfire, #4)",Sylvia Day,2014,4.06,17,1846,66,71432,5234,romance
Illusions: The Adventures of a Reluctant Messiah,Richard Bach,1977,4.14,11,1847,91,47411,1821,fiction
"Soulless (Parasol Protectorate, #1)",Gail Carriger,2009,3.91,10,1848,43,78238,8554,fantasy
"Just One Day (Just One Day, #1)",Gayle Forman,2013,4.02,18,1849,50,66861,7371,young adult
"Wake (Wake, #1)",Lisa McMann,2008,3.75,18,1850,50,72067,5180,young adult
The Emperor of All Maladies: A Biography of Cancer,Siddhartha Mukherjee,2010,4.29,16,1851,58,53649,4907,nonfiction
"Glass (Crank, #2)",Ellen Hopkins,2007,4.28,18,1852,16,53542,2455,young adult
Memories of My Melancholy Whores,"Gabriel García Márquez, Edith Grossman",2004,3.59,11,1853,165,50285,3018,fiction
"Only Time Will Tell (The Clifton Chronicles, #1)",Jeffrey Archer,2011,4.04,11,1854,67,54311,4459,fiction
The Seven Spiritual Laws of Success: A Practical Guide to the Fulfillment of Your Dreams,Deepak Chopra,2013,4.07,19,1855,66,42963,933,self help
Magical Thinking: True Stories,Augusten Burroughs,2004,3.96,16,1856,32,46808,1525,nonfiction
"In the Hand of the Goddess (Song of the Lioness, #2)",Tamora Pierce,1984,4.25,10,1857,52,70595,1464,fantasy
"3rd Degree (Women`s Murder Club, #3)","James Patterson, Andrew Gross",2004,4,15,1858,76,60574,1718,mystery
Bird by Bird: Some Instructions on Writing and Life,Anne Lamott,1994,4.22,16,1859,28,57364,5306,nonfiction
"Ruby Red (Precious Stone Trilogy, #1)","Kerstin Gier, Anthea Bell",2009,4.12,10,1860,80,82241,8320,fantasy
"Shadowland (The Immortals, #3)",Alyson Noel,2009,3.66,18,1861,64,71034,2468,young adult
Heir to the Empire (Star Wars: The Thrawn Trilogy #1),Timothy Zahn,1991,4.12,25,1862,73,54423,2069,science fiction
"Lioness Rampant (Song of the Lioness, #4)",Tamora Pierce,1988,4.28,10,1863,51,68419,1217,fantasy
"Outbreak (Dr. Marissa Blumenthal, #1)",Robin Cook,1987,3.96,11,1864,55,49169,274,fiction
You Can Heal Your Life,Louise L. Hay,1984,4.14,19,1865,93,48122,1252,self help
The Vacationers,Emma Straub,2014,3.14,11,1866,33,50048,5343,fiction
"The Hangman`s Daughter (The Hangman`s Daughter, #1)","Oliver Pötzsch, Lee Chadeayne",2008,3.71,11,1867,47,54288,5091,fiction
I Am Legend,Richard Matheson,1954,4.07,31,1868,134,59493,3636,horror
"Dealing with Dragons (Enchanted Forest Chronicles, #1)","Patricia C. Wrede, Peter de Sève",1990,4.14,10,1869,33,69992,2695,fantasy
"Running Blind (Jack Reacher, #4)",Lee Child,2000,4.08,28,1870,32,57089,2403,thriller
"Rules of Prey (Lucas Davenport, #1)",John Sandford,1989,4.13,15,1871,44,56027,1574,mystery
"Ashes to Ashes (Kovac and Liska, #1)",Tami Hoag,1999,4.03,15,1872,55,50587,610,mystery
The Yiddish Policemen`s Union,Michael Chabon,2007,3.69,11,1873,58,52340,6024,fiction
The Aviator`s Wife,Melanie Benjamin,2013,3.87,11,1874,22,53252,6388,fiction
A Bad Case of Stripes,David Shannon,1998,4.24,10,1875,22,52142,1518,fantasy
"The Affair (Jack Reacher, #16)",Lee Child,2011,4.11,28,1876,75,56437,3274,thriller
Best Friends Forever,Jennifer Weiner,2009,3.48,11,1879,38,52779,3481,fiction
"Homeland (Forgotten Realms: The Dark Elf Trilogy, #1; Legend of Drizzt, #1)",R.A. Salvatore,1990,4.27,10,1880,49,53708,1571,fantasy
The Mote in God`s Eye,"Larry Niven, Jerry Pournelle",1974,4.06,25,1881,57,52064,1346,science fiction
"The Snowman (Harry Hole, #7)","Jo Nesbø, Don Bartlett",2007,4.04,15,1882,138,60531,5098,mystery
Stoner,"John  Williams, John McGahern",1965,4.28,5,1883,112,55450,6927,classics
Wicked: The Grimmerie,"David Cote, Stephen Schwartz, Joan Marcus, Winnie Holzman",2005,4.17,10,1884,1,47207,241,fantasy
"Preacher, Volume 1: Gone to Texas","Garth Ennis, Steve Dillon, Joe R. Lansdale",1996,4.16,6,1886,19,51810,1348,comics
"The Spirit Catches You and You Fall Down: A Hmong Child, Her American Doctors, and the Collision of Two Cultures",Anne Fadiman,1997,4.14,16,1888,19,49870,3873,nonfiction
"Bone Crossed (Mercy Thompson, #4)",Patricia Briggs,2009,4.34,10,1889,29,79451,2370,fantasy
"The Indigo Spell (Bloodlines, #3)",Richelle Mead,2013,4.41,10,1890,26,77721,5633,fantasy
