book_id,books_count,authors,original_publication_year,title,average_rating,work_ratings_count,work_text_reviews_count,tag_id,tag_name,ranking
4516,39,"Haruki Murakami,Ted Goossen",2005,The Strange Library,3.55,24836,3995,11,Fiction,2912
4518,11,Rhonda Byrne,2009,"The Power (The Secret,#2)",4.09,18176,862,19,Self Help,4016
4519,40,"Diana L. Paxson,Marion Zimmer Bradley",2004,"Ancestors of Avalon (Avalon,#5)",3.89,22025,140,10,Fantasy,3323
4520,71,"Per Petterson,Anne Born",2003,Out Stealing Horses,3.79,22962,3715,11,Fiction,3166
4522,17,"Brian K. Vaughan,Fiona Staples",2015,"Saga,Vol. 5 (Saga,#5)",4.44,30292,2570,6,Comics,2325
4523,29,Brad Thor,2002,"The Lions of Lucerne (Scot Harvath,#1)",4.04,22883,1129,28,Thriller,3179
4529,36,"Philip Pullman,Jacob Grimm,Wilhelm Grimm",2012,Fairy Tales from the Brothers Grimm: A New English Version,4.11,18829,812,10,Fantasy,3879
4532,46,Philippa Gregory,2013,"The White Princess (The Plantagenet and Tudor Novels,#5)",3.85,26092,2390,12,History,2757
4536,49,Richard Branson,2011,"Losing My Virginity: How I`ve Survived,Had Fun,and Made a Fortune Doing Business My Way",3.97,28791,844,4,Business,2468
4538,60,Elizabeth Kostova,2010,The Swan Thieves,3.53,26874,3969,11,Fiction,2666
4539,24,Karen Marie Moning,2012,"Iced (Fever,#6)",4.13,32684,4066,10,Fantasy,2144
4540,24,Peter Clines,2012,14,3.92,21210,2777,31,Horror,3439
4541,13,Gary D. Schmidt,2011,Okay for Now,4.19,25127,4481,11,Fiction,2869
4543,38,Joe Abercrombie,2012,"Red Country (First Law World,#6)",4.27,23690,1420,10,Fantasy,3077
4545,34,"Scott Jurek,Steve Friedman",2012,Eat and Run: My Unlikely Journey to Ultramarathon Greatness,3.95,20086,1622,16,Nonfiction,3647
4546,80,Karin Slaughter,2010,"Broken (Will Trent,#4)",4.2,25814,1180,15,Mystery,2786
4547,29,Elin Hilderbrand,2014,The Matchmaker,3.82,22424,2013,11,Fiction,3242
4548,33,"Tim LaHaye,Jerry B. Jenkins",2000,"The Mark (Left Behind,#8)",4.02,22824,293,11,Fiction,3189
4549,25,Marisa de los Santos,2008,Belong to Me,3.84,24557,3319,11,Fiction,2959
4550,46,Erin Hunter,2005,"The Darkest Hour (Warriors,#6)",4.52,28508,956,10,Fantasy,2499
4552,25,Louise Penny,2012,"The Beautiful Mystery (Chief Inspector Armand Gamache,#8)",4.18,26002,3277,15,Mystery,2772
4554,10,"Joss Whedon,Brett Matthews,Will Conrad",2006,"Those Left Behind (Serenity,#1)",4.04,24794,938,6,Comics,2921
4556,38,Sherrilyn Kenyon,2004,"Kiss of the Night (Dark-Hunter,#4)",4.24,36505,1100,17,Romance,1876
4558,48,Max Lucado,2000,He Chose the Nails,4.37,19443,271,16,Nonfiction,3765
4559,23,Carrie Jones,2010,"Entice (Need,#3)",4.03,29382,1231,18,Young Adult,2398
4562,19,Melissa Marr,2011,"Darkest Mercy (Wicked Lovely,#5)",4.11,29977,1552,10,Fantasy,2344
4563,22,Emma Straub,2016,Modern Lovers,3.45,24033,2283,11,Fiction,3032
4564,9,R.L. Mathewson,2012,"Checkmate (Neighbor from Hell,#3)",4.15,41653,1961,17,Romance,1614
4565,75,Terry Pratchett,2001,"The Amazing Maurice and His Educated Rodents (Discworld,#28)",4.04,29463,1145,10,Fantasy,2390
4568,33,Sarah Addison Allen,2014,"Lost Lake (Lost Lake,#1)",3.85,26917,4104,11,Fiction,2662
4569,47,Meredith Wild,2013,"Hardwired (Hacker,#1)",4.07,28742,2003,17,Romance,2477
4570,44,Tracy Chevalier,2013,The Last Runaway,3.78,24083,3436,11,Fiction,3022
4571,33,Steven Erikson,2004,"Midnight Tides (The Malazan Book of the Fallen,#5)",4.34,23392,750,10,Fantasy,3121
4572,51,Kass Morgan,2013,"The 100 (The 100,#1)",3.56,32930,4827,18,Young Adult,2127
4573,51,Alexandra Adornetto,2011,"Hades (Halo,#2)",3.97,28626,1517,18,Young Adult,2487
4574,16,"Brian K. Vaughan,Pia Guerra,José Marzán Jr.,Paul Chadwick",2004,"Y: The Last Man,Vol. 3: One Small Step (Y: The Last Man,#3)",4.22,25290,550,6,Comics,2847
4575,21,"Karma Wilson,Jane Chapman",2002,Bear Snores On,4.25,24814,604,11,Fiction,2917
4576,23,Lauren Graham,2016,"Talking as Fast as I Can: From Gilmore Girls to Gilmore Girls,and Everything in Between",4.04,34247,5022,16,Nonfiction,2016
4577,21,Gabrielle Zevin,2007,Memoirs of a Teenage Amnesiac,3.7,30640,2446,18,Young Adult,2293
4580,29,Holly Black,2007,"Ironside (Modern Faerie Tales,#3)",4.04,30567,903,10,Fantasy,2300
4581,34,Melina Marchetta,2008,"Finnikin of the Rock (Lumatere Chronicles,#1)",3.93,33187,4036,10,Fantasy,2101
4583,57,"Michael Crichton,Richard   Preston",2011,Micro,3.38,23729,2791,25,Science Fiction,3070
4587,27,Kiersten White,2011,"Supernaturally (Paranormalcy,#2)",3.92,33985,2251,10,Fantasy,2033
4589,35,Louise Penny,2010,"Bury Your Dead (Chief Inspector Armand Gamache,#6)",4.33,26552,2760,15,Mystery,2707
4590,81,Michael Connelly,2007,"The Overlook (Harry Bosch,#13; Harry Bosch Universe,#15)",3.91,25578,1331,15,Mystery,2810
4591,9,منى المرشود,2007,أنت لي,4.03,18259,2434,17,Romance,4002
4593,49,Erin Hunter,2005,"Rising Storm (Warriors,#4)",4.38,28724,811,10,Fantasy,2482
4594,20,Glennon Doyle Melton,2016,Love Warrior,4.1,26061,3190,16,Nonfiction,2761
4595,39,Louise Penny,2009,"The Brutal Telling (Chief Inspector Armand Gamache,#5)",4.23,25133,2354,15,Mystery,2867
4596,21,Richard Paul Evans,2011,"The Prisoner of Cell 25 (Michael Vey,#1)",4.19,26165,3804,18,Young Adult,2750
4599,16,Cinda Williams Chima,2012,"The Crimson Crown (Seven Realms,#4)",4.48,28763,2208,10,Fantasy,2475
4600,30,Elin Hilderbrand,2009,The Castaways,3.69,23515,1889,11,Fiction,3099
4601,24,Shonda Rhimes,2015,"Year of Yes: How to Dance It Out,Stand In the Sun and Be Your Own Person",4.05,29603,3643,16,Nonfiction,2376
4603,18,Christopher Paolini,2005,"Eragon & Eldest (Inheritance,#1-2)",4.27,21816,343,10,Fantasy,3345
4604,50,Maya Banks,2013,"Burn (Breathless,#3)",4.01,33900,1781,17,Romance,2043
4607,47,Marilynne Robinson,2014,"Lila (Gilead,#3)",3.9,20731,3208,11,Fiction,3513
4610,27,Stephanie Danler,2016,Sweetbitter,3.28,25479,3423,11,Fiction,2822
4611,47,Julia Quinn,2002,"Romancing Mister Bridgerton (Bridgertons,#4)",4.2,34709,1640,17,Romance,1975
4614,45,Claire Messud,2006,The Emperor`s Children,2.93,17593,2748,11,Fiction,4159
4615,58,Nora Roberts,2014,The Liar,3.95,24608,2229,7,Contemporary,2948
4616,40,Lisa Gardner,2001,"The Third Victim (Quincy & Rainie,#2)",4.16,22898,494,15,Mystery,3175
4617,34,Michael Connelly,2016,"The Wrong Side of Goodbye (Harry Bosch,#21; Harry Bosch Universe,#26)",4.36,28922,2543,15,Mystery,2450
4618,48,David Baldacci,2010,"Hell`s Corner (Camel Club,#5)",4.1,23793,1541,28,Thriller,3066
4619,63,Nora Roberts,2003,"Key of Valor (Key Trilogy,#3)",4.1,28735,639,17,Romance,2479
4621,35,Ann Leckie,2014,"Ancillary Sword (Imperial Radch,#2)",4.03,24057,2340,25,Science Fiction,3028
4622,2,"David Fishelson,Aaron Leichter,Max Brod,Franz Kafka",2003,Franz Kafka`s The Castle (Dramatization),4.07,22323,223,11,Fiction,3261
4623,24,Rysa Walker,2012,"Timebound (The Chronos Files,#1)",3.87,22691,2232,27,Travelling,3205
4624,42,"Catherynne M. Valente,Ana Juan",2011,"The Girl Who Circumnavigated Fairyland in a Ship of Her Own Making (Fairyland,#1)",3.97,28746,4718,10,Fantasy,2476
4625,20,Denise Grover Swank,2011,"Twenty-Eight and a Half Wishes (Rose Gardner Mystery,#1)",3.9,23105,2047,15,Mystery,3153
4626,44,"James Patterson,Marshall Karp",2012,"NYPD Red (NYPD Red,#1)",3.9,24953,1906,15,Mystery,2897
4627,66,"Douglas Preston,Lincoln Child",2006,"The Book of the Dead (Pendergast,#7; Diogenes,#3)",4.13,25369,944,15,Mystery,2833
4628,106,Timur Vermes,2012,Er ist wieder da,3.44,23050,2692,11,Fiction,3155
4629,45,Chris Pavone,2012,The Expats,3.42,24618,3534,11,Fiction,2943
4630,76,Kathy Reichs,2003,"Bare Bones (Temperance Brennan,#6)",3.95,28777,767,15,Mystery,2471
4631,33,Elin Hilderbrand,2013,Beautiful Day,3.75,22173,2230,11,Fiction,3298
4632,31,"Tim LaHaye,Jerry B. Jenkins",2000,"The Indwelling (Left Behind,#7)",3.97,22956,292,11,Fiction,3167
4633,68,Jeff Lindsay,2006,"Dexter in the Dark (Dexter,#3)",3.49,25629,1656,15,Mystery,2806
4635,49,Kevin Powers,2012,The Yellow Birds,3.74,20074,2982,11,Fiction,3652
4636,92,Harlan Coben,2004,Just One Look,4,25109,1386,15,Mystery,2872
4637,15,Katie Ashley,2013,"The Proposal (The Proposition,#2)",4.04,34669,1738,17,Romance,1978
4641,49,J.K. Rowling,2016,Fantastic Beasts and Where to Find Them: The Original Screenplay,4.41,42210,4692,10,Fantasy,1582
4643,18,Donald Miller,2009,A Million Miles in a Thousand Years: What I Learned While Editing My Life,4.18,20299,1868,16,Nonfiction,3596
4644,51,Alison Goodman,2011,"Eona: The Last Dragoneye (Eon,#2)",4.12,31455,2266,10,Fantasy,2234
4647,52,Sue Grafton,2004,"R is for Ricochet (Kinsey Millhone,#18)",3.96,26079,631,15,Mystery,2759
4648,15,Quinn Loftis,2011,"Prince of Wolves (The Grey Wolves,#1)",4.06,30560,2474,17,Romance,2301
4651,18,Kevin Hearne,2013,"Hunted (The Iron Druid Chronicles,#6)",4.3,25146,1157,10,Fantasy,2864
4652,13,Emily Snow,2012,"Devoured (Devoured,#1)",3.94,35577,1788,17,Romance,1919
4654,43,Michel Faber,2014,The Book of Strange New Things,3.66,20881,3347,11,Fiction,3486
4655,5,Claire LaZebnik,2011,Epic Fail,3.73,30179,2201,18,Young Adult,2335
4656,52,Laurell K. Hamilton,2002,"A Caress of Twilight (Merry Gentry,#2)",4.05,33314,650,10,Fantasy,2092
4659,31,James Patterson,2012,"Nevermore (Maximum Ride,#8)",3.88,29527,2728,18,Young Adult,2385
4662,22,Abbi Glines,2013,"Simple Perfection (Rosemary Beach,#6; Perfection,#2)",4.25,37082,2680,17,Romance,1843
4663,19,Shane Claiborne,2006,The Irresistible Revolution: Living as an Ordinary Radical,4.07,19186,953,16,Nonfiction,3810
4664,43,John Medina,2008,"Brain Rules: 12 Principles for Surviving and Thriving at Work,Home,and School",4,21882,1362,16,Nonfiction,3336
4665,28,D.J. MacHale,2007,"The Pilgrims of Rayne (Pendragon,#8)",4.14,22047,288,10,Fantasy,3320
4666,65,Richard C. Morais,2008,The Hundred-Foot Journey,3.54,22066,3358,11,Fiction,3317
4667,32,Anthony Horowitz,2011,Scorpia Rising (Alex Rider #9),4.29,24512,984,18,Young Adult,2966
4668,41,Lincoln Peirce,2010,"Big Nate: In a Class by Himself (Big Nate Novels,#1)",4.16,21541,947,11,Fiction,3384
4669,54,Meg Cabot,2008,"Forever Princess (The Princess Diaries,#10)",4.08,29733,1018,18,Young Adult,2363
4673,69,Michael Connelly,2009,"The Scarecrow (Jack McEvoy,#2)",4.03,26074,1674,15,Mystery,2760
4674,21,Matt Haig,2013,The Humans,4.07,24334,3354,11,Fiction,2993
4675,43,Anthony Horowitz,2009,"Crocodile Tears (Alex Rider,#8)",4.18,24561,759,18,Young Adult,2958
4676,5,Essam Youssef,2008,1/4 جرام,4.02,16725,1895,11,Fiction,4359
4677,19,Shaunti Feldhahn,2004,For Women Only: What You Need to Know about the Inner Lives of Men,4.06,20021,878,16,Nonfiction,3662
4679,34,Lynsay Sands,2005,A Quick Bite (Argeneau #1),3.91,33441,1366,17,Romance,2074
4680,68,Nora Roberts,2003,"Key of Knowledge (Key Trilogy,#2)",4.09,28888,594,17,Romance,2452
4683,48,Jasper Fforde,2003,The Well of Lost Plots (Thursday Next #3),4.09,31822,1604,10,Fantasy,2215
4685,64,Richard Ford,2012,Canada,3.49,21456,3213,11,Fiction,3401
4686,30,Jasper Fforde,2005,"The Big Over Easy (Nursery Crime,#1)",3.92,27065,1986,13,Humor,2644
4687,54,"Holly Black,Tony DiTerlizzi",2000,"The Seeing Stone (The Spiderwick Chronicles,#2)",3.87,30364,1070,10,Fantasy,2322
4689,7,Kyousuke Motomi,2001,"Beast Master,Vol. 1 (Beast Master,#1)",4.21,21738,238,20,Manga,3355
4690,29,"Doreen Cronin,Betsy Lewin",2002,"Giggle,Giggle,Quack",4.19,22766,351,13,Humor,3198
4692,47,Steven Galloway,2008,The Cellist of Sarajevo,4.02,23981,3148,11,Fiction,3038
4693,48,Lisa Kleypas,2009,"Smooth Talking Stranger (Travises,#3)",4.17,30829,1535,17,Romance,2276
4694,17,Betty White,2011,If You Ask Me (And of Course You Won`t),3.65,23426,2292,16,Nonfiction,3117
4696,51,Daniel Silva,2009,"The Defector (Gabriel Allon,#9)",4.28,21361,761,28,Thriller,3414
4697,61,John Irving,2012,In One Person,3.65,21588,3137,11,Fiction,3375
4699,38,James Surowiecki,2004,The Wisdom of Crowds,3.8,19282,627,16,Nonfiction,3793
4700,73,"Douglas Preston,Lincoln Child",2003,"Still Life With Crows (Pendergast,#4)",4.18,25021,1186,15,Mystery,2885
4703,51,"Douglas Preston,Lincoln Child",2010,"Fever Dream (Pendergast,#10)",4.09,24196,1338,15,Mystery,3012
4704,47,Jeanette Winterson,2011,Why Be Happy When You Could Be Normal?,3.94,22096,2247,16,Nonfiction,3314
4705,23,Ann Aguirre,2012,"Outpost (Razorland,#2)",4.12,27482,2003,18,Young Adult,2599
4710,31,Gail Carriger,2013,"Etiquette & Espionage (Finishing School,#1)",3.79,34613,5256,10,Fantasy,1981
4711,109,"José Saramago,Margaret Jull Costa",2005,Death With Interruptions,3.97,22302,2401,11,Fiction,3265
4714,56,"Fredrik Backman,Henning Koch,سمانه پرهیزکاری",2014,Britt-Marie Was Here,4.07,29661,4613,11,Fiction,2374
4715,26,Rob Bell,2005,Velvet Elvis: Repainting the Christian Faith,3.77,19629,1022,16,Nonfiction,3727
4718,27,Anne Bishop,2013,"Written in Red (The Others,#1)",4.29,33990,4294,10,Fantasy,2032
4720,49,Suzanne Collins,2006,"Gregor and the Marks of Secret (Underland Chronicles,#4)",4.21,25671,1041,10,Fantasy,2801
4721,27,Timothy J. Keller,2008,The Prodigal God: Recovering the Heart of the Christian Faith,4.39,21613,1295,16,Nonfiction,3370
4723,28,Jonathan Harr,2005,The Lost Painting,3.71,19555,769,16,Nonfiction,3747
4724,15,Chris Bohjalian,2013,The Light in the Ruins,3.65,22712,2863,11,Fiction,3201
4725,20,Sonia Sotomayor,2013,My Beloved World,4.03,20156,2789,16,Nonfiction,3630
4730,31,MaryJanice Davidson,2004,"Undead and Unemployed (Undead,#2)",3.93,30748,858,17,Romance,2282
4732,21,Hester Browne,2005,"The Little Lady Agency (The Little Lady Agency,#1)",3.74,23201,1019,17,Romance,3145
4734,20,Alan Cumming,2014,Not My Father`s Son,4,23330,3202,16,Nonfiction,3128
4735,28,Nigella Lawson,2007,"Nigella Express: Good Food,Fast",3.96,20292,198,8,Cooking,3599
4736,11,D.M. Pulley,2015,The Dead Key,3.79,19013,1747,15,Mystery,3838
4737,28,Jill Shalvis,2010,"Simply Irresistible (Lucky Harbor,#1)",3.92,28849,1717,17,Romance,2461
4738,34,Sylvain Reynard,2013,"Gabriel`s Redemption (Gabriel`s Inferno,#3)",4.23,31514,2648,17,Romance,2227
4739,21,Bryan Lee O`Malley,2009,"Scott Pilgrim,Volume 5: Scott Pilgrim Vs. the Universe",4.33,26099,773,6,Comics,2756
4740,26,Atul Gawande,2007,Better: A Surgeon`s Notes on Performance,4.19,19064,1579,16,Nonfiction,3836
4741,14,Cherrie Lynn,2012,"Leave Me Breathless (Ross Siblings,#3)",4.26,31412,1374,17,Romance,2236
4742,33,Kylie Scott,2014,"Play (Stage Dive,#2)",4.33,41266,3844,17,Romance,1634
4743,11,"Rebecca Housel,J. Jeremy Wisnewski,William Irwin",2009,"Twilight and Philosophy: Vampires,Vegetarians,and the Pursuit of Immortality",4.39,18054,39,22,Philosophy,4052
4745,22,Brandon Sanderson,2013,"Mitosis (The Reckoners,#1.5)",3.87,22181,1477,10,Fantasy,3297
4747,26,Rachel Hauck,2012,The Wedding Dress,3.83,26267,1905,11,Fiction,2735
4750,22,Linda Sue Park,2010,A Long Walk to Water: Based on a True Story,4.23,24076,3832,11,Fiction,3023
4751,33,Michael  Grant,2013,"Light (Gone,#6)",4.4,26356,2459,18,Young Adult,2728
4752,13,"Vi Keeland,Penelope Ward",2016,Stuck-Up Suit,4.14,31623,3250,17,Romance,2223
4754,78,Nora Roberts,2001,Midnight Bayou,3.96,26857,764,17,Romance,2668
4761,19,C.C. Hunter,2012,"Whispers at Moonrise (Shadow Falls,#4)",4.38,29922,1339,10,Fantasy,2348
4762,38,Timothy Ferriss,2000,"The 4-Hour Body: An Uncommon Guide to Rapid Fat-Loss,Incredible Sex,and Becoming Superhuman",3.76,20858,1367,16,Nonfiction,3494
4764,10,Georgia Cates,2013,"Beauty from Surrender (Beauty,#2)",4.13,34393,2028,17,Romance,2002
4765,3,"Roy Thomas,Dick Giordano,Mark D. Beazley,Bram Stoker",2005,Dracula (Marvel Illustrated),3.93,14729,37,5,Classics,4842
4767,37,Paul Tough,2012,"How Children Succeed: Grit,Curiosity,and the Hidden Power of Character",3.91,18145,1947,16,Nonfiction,4026
4769,78,Elif Shafak,2006,The Bastard of Istanbul,3.79,21564,2688,11,Fiction,3378
4770,27,David Levithan,2013,Two Boys Kissing,4.11,27058,3187,18,Young Adult,2646
4772,11,Scott B. Smith,2006,The Ruins,3.5,23932,2760,31,Horror,3046
4773,45,Erin Hunter,2004,"A Dangerous Path (Warriors,#5)",4.42,27711,727,10,Fantasy,2577
4775,17,Tamora Pierce,2009,"Bloodhound (Beka Cooper,#2)",4.26,30570,993,10,Fantasy,2299
4776,14,Brent Weeks,2009,"The Night Angel Trilogy (Night Angel,#1-3)",4.42,19298,504,10,Fantasy,3788
4781,35,Sherrilyn Kenyon,2005,"Unleash the Night (Dark Hunter,#8; Were-Hunter,#2)",4.34,34809,968,17,Romance,1972
4782,48,Angie Sage,2009,"Syren (Septimus Heap,#5)",4.1,26679,746,10,Fantasy,2689
4783,115,"Dmitry Glukhovsky,M. David Drevs",2005,"Metro 2033 (METRO,#1)",3.98,23330,1545,25,Science Fiction,3129
4784,67,Christos Tsiolkas,2008,The Slap,3.16,21468,2781,11,Fiction,3398
4786,36,Marcus Sakey,2013,"Brilliance (Brilliance Saga,#1)",3.95,22377,1964,11,Fiction,3253
4787,6,Camille Pagán,2015,Life and Other Near-Death Experiences,3.82,19644,1617,11,Fiction,3721
4788,37,Jonathan Lethem,2003,The Fortress of Solitude,3.87,18114,1369,11,Fiction,4038
4789,39,Dean Koontz,2007,The Darkest Evening of the Year,3.71,22552,1533,31,Horror,3222
4790,43,Jeff VanderMeer,2014,"Authority (Southern Reach,#2)",3.55,22147,2640,25,Science Fiction,3301
4791,56,"Holly Black,Tony DiTerlizzi",2004,"The Wrath of Mulgarath (The Spiderwick Chronicles,#5)",3.92,28934,818,10,Fantasy,2445
4792,5,Caroline Preston,2011,The Scrapbook of Frankie Pratt,3.72,20548,734,11,Fiction,3548
4793,33,Myla Goldberg,2000,Bee Season,3.55,22184,1484,11,Fiction,3295
4794,72,Karin Slaughter,2004,"Indelible (Grant County,#4)",4.19,23634,685,15,Mystery,3085
4797,74,Patricia Cornwell,2004,"Trace (Kay Scarpetta,#13)",3.76,25347,731,15,Mystery,2840
4798,67,Conn Iggulden,2007,"Genghis: Birth of an Empire (Conqueror,#1)",4.34,20307,1169,11,Fiction,3594
4801,47,Lara Adrian,2007,"Kiss of Crimson (Midnight Breed,#2)",4.17,34621,1147,17,Romance,1980
4802,22,Tess Gerritsen,2008,"The Keepsake (Rizzoli & Isles,#7)",4.09,26326,1397,15,Mystery,2730
4803,54,Brad Stone,2013,The Everything Store: Jeff Bezos and the Age of Amazon,4.06,24678,1577,4,Business,2938
4804,26,Brittainy C. Cherry,2015,"The Air He Breathes (Elements,#1)",4.2,33369,4123,17,Romance,2082
4805,26,Kresley Cole,2009,Kiss of a Demon King (Immortals After Dark #7),4.35,33311,1131,17,Romance,2093
4806,29,Steven Erikson,2006,"The Bonehunters (Malazan Book of the Fallen,#6)",4.42,22668,603,10,Fantasy,3209
4807,8,Heidi McLaughlin,2012,"Forever My Girl (The Beaumont Series,#1)",4.04,35416,2201,17,Romance,1924
4808,14,Charlie N. Holmberg,2014,"The Glass Magician (The Paper Magician Trilogy,#2)",3.87,22974,1786,10,Fantasy,3164
4809,14,Ashwin Sanghi,2010,Chanakya`s Chant,3.68,17270,1119,11,Fiction,4240
4813,60,"James Patterson,Andrew Gross",2005,Lifeguard,3.76,21613,794,15,Mystery,3371
4814,19,Rob Buyea,2010,Because of Mr. Terupt,4.34,22507,2504,11,Fiction,3229
4816,21,Jeaniene Frost,2011,"One Grave at a Time (Night Huntress,#6)",4.25,37594,1971,10,Fantasy,1812
4817,21,Jennifer L. Armentrout,2013,"Apollyon (Covenant,#4)",4.4,34041,2255,10,Fantasy,2029
4818,38,Lindsey Kelk,2009,"I Heart New York (I Heart,#1)",3.84,20465,955,17,Romance,3566
4819,32,Meg Cabot,2008,"Airhead (Airhead,#1)",3.77,34101,2002,18,Young Adult,2026
4821,29,Beth Fantaskey,2000,"Jessica`s Guide to Dating on the Dark Side (Jessica,#1)",3.85,35481,2799,18,Young Adult,1923
4823,37,"Larry Bossidy,Ram Charan,Charles Burck",2009,Execution: The Discipline of Getting Things Done,3.83,18545,313,4,Business,3937
4824,23,Caitlin Doughty,2014,Smoke Gets in Your Eyes: And Other Lessons from the Crematory,4.04,21669,3029,16,Nonfiction,3362
4825,47,Daniel Silva,2010,"The Rembrandt Affair (Gabriel Allon,#10)",4.26,21773,1173,28,Thriller,3351
4827,63,"Joe Hill,Christopher Golden",2005,20th Century Ghosts,3.95,24783,1803,31,Horror,2924
4829,16,Simon Wood,2015,The One That Got Away,3.77,17887,1181,28,Thriller,4096
4830,27,Richelle Mead,2015,"The Ruby Circle (Bloodlines,#6)",4.22,32890,4043,10,Fantasy,2131
4831,25,Grace Lin,2009,Where the Mountain Meets the Moon,4.24,25678,3364,10,Fantasy,2799
4833,17,Olivia Cunning,2011,"Rock Hard (Sinners on Tour,#2)",4.11,37208,1837,17,Romance,1836
4834,39,Caitlin Moran,2014,How to Build a Girl,3.69,21477,2584,11,Fiction,3396
4835,7,Andrea Hirata,2006,"Sang Pemimpi (Tetralogi Laskar Pelangi,#2)",4.09,13505,1148,11,Fiction,5170
4837,43,Lisa Gardner,2013,"Touch & Go (Tessa Leoni,#2)",4.05,22686,2171,15,Mystery,3206
4838,37,Chris Bohjalian,2007,The Double Bind,3.62,23773,3551,11,Fiction,3067
4839,18,Mary Kay Andrews,2011,Summer Rental,3.78,23166,2233,11,Fiction,3148
4840,53,S.K. Tremayne,2015,The Ice Twins,3.68,23228,3015,28,Thriller,3144
4841,36,J.A. Redmerski,2013,"The Edge of Always (The Edge of Never,#2)",4.02,33118,2993,17,Romance,2109
4843,39,Michael Moss,2013,Salt Sugar Fat: How the Food Giants Hooked Us,3.98,20455,2615,16,Nonfiction,3569
4845,22,"Steve Hockensmith,Jane Austen,Patrick Arrasmith",2007,"Dawn of the Dreadfuls (Pride and Prejudice and Zombies,#0.5)",3.47,20837,863,11,Fiction,3496
