book_id,books_count,authors,original_publication_year,title,average_rating,work_ratings_count,work_text_reviews_count,tag_id,tag_name
3004,17,Nicole  Williams,2012,Crash,4.02,54383,3120,17,Romance
3005,51,David Baldacci,2013,The Hit,4.05,35810,2513,28,Thriller
3007,53,Lisa See,2007,Peony in Love,3.59,37399,4089,11,Fiction
3008,18,Sarah Ockler,2009,Twenty Boy Summer,3.89,36917,2485,18,Young Adult
3011,38,Jane Green,2000,Bookends,3.7,33762,847,11,Fiction
3012,10,Donna Mabry,2014,Maude,4.05,28423,2357,11,Fiction
3013,33,John Scalzi,2007,The Last Colony,4.03,35957,1724,25,Science Fiction
3014,12,"Laura Joffe Numeroff,Felicia Bond",2002,If You Take a Mouse to School,4.26,32503,362,10,Fantasy
3015,18,Colleen Hoover,2013,Finding Cinderella,4.3,49378,5454,17,Romance
3017,13,Georgia Cates,2013,Beauty from Pain,4.25,50200,3263,17,Romance
3021,38,Thrity Umrigar,2006,The Space Between Us,3.98,32348,3208,11,Fiction
3025,24,Janet Evanovich,2007,Plum Lovin`,3.7,45570,1431,15,Mystery
3026,23,Tom Rath,2007,Strengths Finder 2.0,3.92,33076,1611,16,Nonfiction
3030,1,Richelle Mead,2010,Vampire Academy Box Set,4.57,33016,110,10,Fantasy
3031,49,Alyson Noel,2011,Everlasting,3.92,40766,1683,10,Fantasy
3032,25,Bella Forrest,2012,A Shade of Vampire,3.83,42084,4335,10,Fantasy
3034,48,Madeleine Wickham,2000,Cocktails for Three,3.38,32265,1043,11,Fiction
3035,78,Tess Gerritsen,2006,Vanish,4.13,41361,1251,15,Mystery
3036,32,Christopher Moore,2003,"Fluke: Or,I Know Why the Winged Whale Sings",3.73,33997,1935,11,Fiction
3038,42,Jean Kwok,2010,Girl in Translation,3.96,37579,4732,11,Fiction
3039,43,Lauren Oliver,2014,Panic,3.56,43338,5879,18,Young Adult
3040,32,Abbi Glines,2012,Because of Low,4.14,50782,2196,17,Romance
3042,46,Kristin Hannah,2003,Between Sisters,4,31393,1525,11,Fiction
3043,38,Blake Crouch,2013,Wayward,4.12,33543,2067,28,Thriller
3044,56,"Angie Sage,Mark Zug",2008,Queste,4.04,42070,925,10,Fantasy
3045,64,Sophie Kinsella,2015,Finding Audrey,3.82,43951,6643,18,Young Adult
3050,52,David Baldacci,2011,The Sixth Man,4.13,33829,1598,15,Mystery
3052,25,Cinda Williams Chima,2006,The Warrior Heir,3.95,41907,2807,10,Fantasy
3053,27,Janet Evanovich,2014,Top Secret Twenty-One,3.79,40241,4094,15,Mystery
3054,11,John   Williams,2003,Harry Potter and the Chamber of Secrets: Sheet Music for Flute with C.D,4.61,29421,31,10,Fantasy
3057,19,Tahereh Mafi,2012,Destroy Me,4.27,49101,5147,18,Young Adult
3058,1,Lisa Gardner,2006,Gone,4.18,34198,748,15,Mystery
3059,49,Carol S. Dweck,2006,Mindset: The New Psychology of Success,4.04,37162,3668,16,Nonfiction
3060,32,Jude Watson,2009,Beyond the Grave,3.92,38202,834,15,Mystery
3062,46,"Richard H. Thaler,Cass R. Sunstein",2008,"Nudge: Improving Decisions About Health,Wealth,and Happiness",3.8,32763,1478,16,Nonfiction
3064,66,Jonathan Franzen,2015,Purity,3.59,30459,3742,11,Fiction
3066,70,James Patterson,2002,Four Blind Mice,3.98,37078,744,15,Mystery
3067,48,Kristin Hannah,2009,True Colors,3.89,34222,2724,11,Fiction
3069,46,Nassim Nicholas Taleb,2001,Fooled by Randomness: The Hidden Role of Chance in Life and in the Markets,4.05,30789,1207,16,Nonfiction
3070,106,Kate Mosse,2005,Labyrinth,3.55,40163,2670,11,Fiction
3071,29,Joseph J. Ellis,2000,Founding Brothers: The Revolutionary Generation,3.92,32657,1520,12,History
3073,68,Kerstin Gier,2010,Saphirblau,4.19,53718,4359,10,Fantasy
3074,24,Lawrence Wright,2013,"Going Clear: Scientology,Hollywood,and the Prison of Belief",4.02,30503,3890,16,Nonfiction
3075,43,"Young Kim,Stephenie Meyer",2010,"Twilight: The Graphic Novel,Vol. 1",3.74,38329,1915,18,Young Adult
3081,13,Tina Reber,2012,Love Unrehearsed,4.26,42818,1828,17,Romance
3083,61,L.J. Smith,2009,Nightfall,3.57,44297,1651,18,Young Adult
3084,41,Jeanne DuPrau,2004,The People of Sparks,3.65,43334,3059,18,Young Adult
3087,71,Samantha Shannon,2013,The Bone Season,3.75,42533,6748,10,Fantasy
3089,65,Anthony Horowitz,2003,Eagle Strike,4.11,38844,1078,18,Young Adult
3092,45,Dave Eggers,2002,You Shall Know Our Velocity!,3.62,25405,1524,11,Fiction
3095,8,Richelle Mead,2009,Vampire Academy Collection,4.61,30509,182,10,Fantasy
3097,62,Nora Roberts,2010,The Search,4.11,38603,2210,17,Romance
3098,75,"James Patterson,Howard Roughan",2005,Honeymoon,3.81,33846,1861,15,Mystery
3099,39,Peter F. Hamilton,2004,Pandora`s Star,4.24,32175,1606,25,Science Fiction
3102,62,Heather Gudenkauf,2008,The Weight of Silence,3.93,35125,3525,11,Fiction
3103,40,Neil Gaiman,2015,Trigger Warning: Short Fictions and Disturbances,3.92,36263,4380,10,Fantasy
3105,33,Ilona Andrews,2008,Magic Burns,4.33,55367,2651,10,Fantasy
3107,19,Katie Ashley,2012,The Proposition,4.05,46676,2368,17,Romance
3111,46,Alastair Reynolds,2000,Revelation Space,3.97,32980,1487,25,Science Fiction
3112,54,"James Patterson,Maxine Paetro",2010,Private,3.88,35260,2044,15,Mystery
3113,28,Janet Evanovich,2009,Wicked Appetite,3.77,42639,4033,15,Mystery
3114,64,Rachel Renée Russell,2009,Tales from a Not-So-Fabulous Life,4.16,35781,2453,11,Fiction
3115,52,Kresley Cole,2006,A Hunger Like No Other,4.21,53312,2666,17,Romance
3116,35,Beth Revis,2012,A Million Suns,4.04,45477,3824,18,Young Adult
3117,67,Trudi Canavan,2002,The High Lord,4.15,38888,1208,10,Fantasy
3118,60,Amy Tan,2013,The Valley of Amazement,3.6,32532,4313,11,Fiction
3119,54,"Nicholas Sparks,Micah Sparks",2004,Three Weeks With My Brother,4.01,33910,2654,16,Nonfiction
3121,32,Amy Plum,2011,Die for Me,4,48246,4319,18,Young Adult
3123,71,John Perkins,2004,Confessions of an Economic Hit Man,3.83,26245,3036,16,Nonfiction
3129,56,"Chip Heath,Dan Heath",2010,Switch: How to Change Things When Change Is Hard,4.02,30210,2072,16,Nonfiction
3130,9,Sejal Badani,2015,Trail of Broken Wings,3.94,27597,2010,11,Fiction
3132,19,Gail Carson Levine,2006,Fairest,3.86,52327,3793,10,Fantasy
3134,31,Amanda Coplin,2012,The Orchardist,3.75,34309,5163,11,Fiction
3135,41,Bill Bryson,2013,"One Summer: America,1927",4.06,32545,4011,16,Nonfiction
3142,24,Edmund Morris,2001,Theodore Rex,4.16,30577,866,12,History
3144,72,Lee Child,2008,Nothing to Lose,3.9,38198,1981,28,Thriller
3145,27,Jasinda Wilder,2013,Falling into You,4.04,48373,4232,17,Romance
3146,88,Paulo Coelho,2014,Adultery,3.01,32317,3412,11,Fiction
3147,38,Brandon Sanderson,2013,The Rithmatist,4.25,36047,4864,10,Fantasy
3148,23,Donna VanLiere,2001,The Christmas Shoes,4.22,29417,801,11,Fiction
3149,36,"Rory Freedman,Kim Barnouin",2005,Skinny Bitch,3.34,29089,4034,16,Nonfiction
3150,21,Kristen Ashley,2011,Mystery Man,4.25,57382,3921,17,Romance
3154,40,John Flanagan,2007,Erak`s Ransom,4.31,38983,1188,10,Fantasy
3155,73,Harlan Coben,2014,Missing You,3.95,33190,3222,15,Mystery
3156,1,"Orhan Pamuk,Maureen Freely",2002,Snow,3.55,30451,2965,11,Fiction
3157,40,John Flanagan,2009,Halt`s Peril,4.38,37525,994,11,Fiction
3158,101,Tess Gerritsen,2002,The Apprentice,4.14,38256,1658,15,Mystery
3160,42,Gabrielle Zevin,2005,Elsewhere,3.91,43141,4669,18,Young Adult
3161,81,Harlan Coben,2012,Stay Close,3.87,32817,2055,15,Mystery
3162,57,"James Patterson,Michael Ledwidge",2007,The Quickie,3.82,32975,2180,15,Mystery
3163,76,"James Patterson,Michael Ledwidge",2007,Step on a Crack,4,34218,1532,28,Thriller
3164,36,Holly Goldberg Sloan,2013,Counting by 7s,4.16,36886,5500,11,Fiction
3165,33,Claudia Gray,2010,Hourglass,3.8,40594,1376,18,Young Adult
3166,55,Laurell K. Hamilton,2000,A Kiss of Shadows,4.01,46913,1604,10,Fantasy
3167,45,Vince Flynn,2003,Executive Power,4.33,30930,654,28,Thriller
3168,65,"Nora Roberts,Angela Dawe",2010,Savor the Moment,4.13,43777,1797,17,Romance
3170,20,Cory Doctorow,2008,Little Brother,3.94,39657,5103,18,Young Adult
3171,68,Jeff Lindsay,2005,Dearly Devoted Dexter,3.84,36156,1936,15,Mystery
3173,24,Lisa Genova,2015,Inside the O`Briens,3.98,31577,4531,11,Fiction
3174,39,Steven Erikson,2001,Memories of Ice,4.39,33291,1076,10,Fantasy
3175,53,Dean Koontz,2008,Odd Hours,3.92,36362,2036,11,Fiction
3176,47,Rachel Caine,2007,The Dead Girls` Dance,4.06,49499,1758,18,Young Adult
3178,34,William R. Forstchen,2009,One Second After,3.92,33725,4756,11,Fiction
3179,53,Suzanne Collins,2005,Gregor and the Curse of the Warmbloods,4.2,34501,1280,10,Fantasy
3180,36,David Levithan,2011,The Lover`s Dictionary,3.89,38652,4849,11,Fiction
3183,55,Gena Showalter,2008,The Darkest Kiss,4.26,45469,1597,17,Romance
3184,38,Sarah Addison Allen,2008,The Sugar Queen,3.98,42123,4900,11,Fiction
3185,22,Jennifer L. Armentrout,2012,Pure,4.34,47501,3098,10,Fantasy
3186,87,Chimamanda Ngozi Adichie,2003,Purple Hibiscus,4.11,34222,3265,11,Fiction
3187,51,Miranda July,2005,No One Belongs Here More Than You,3.81,27817,3225,11,Fiction
3188,28,Kevin Hearne,2011,Hammered,4.22,38123,1861,10,Fantasy
3189,39,Kresley Cole,2006,No Rest for the Wicked,4.3,44844,1388,17,Romance
3190,39,Vince Flynn,2008,Extreme Measures,4.32,35081,826,28,Thriller
3191,23,"Brian K. Vaughan,Fiona Staples",2014,"Saga,Vol. 4",4.47,38963,3198,6,Comics
3192,37,Jamie McGuire,2013,A Beautiful Wedding,4.08,47475,3241,17,Romance
3193,21,Carl Hiaasen,2013,Bad Monkey,3.66,31640,3789,11,Fiction
3194,25,Curtis Sittenfeld,2013,Sisterland,3.35,32375,4387,11,Fiction
3195,63,Nick Hornby,2009,"Juliet,Naked",3.48,34667,3545,11,Fiction
3197,76,Alexander McCall Smith,2000,Tears of the Giraffe,3.95,40316,2273,15,Mystery
3199,18,C.J. Roberts,2012,Seduced in the Dark,4.32,46346,3977,17,Romance
3201,24,Kresley Cole,2006,The Warlord Wants Forever,4.09,45294,1611,17,Romance
3204,39,Elin Hilderbrand,2010,The Island,3.88,31977,2225,11,Fiction
3207,63,Alan Weisman,2007,The World Without Us,3.79,30591,3048,16,Nonfiction
3209,25,Elin Hilderbrand,2015,The Rumor,3.69,29687,2515,11,Fiction
3211,87,Cecelia Ahern,2008,Thanks for the Memories,3.69,34851,1861,11,Fiction
3213,74,Nora Roberts,2006,Angels Fall,3.98,36711,1140,17,Romance
3214,37,Vince Flynn,2009,Pursuit of Honor,4.35,29795,828,28,Thriller
3215,31,Sherrilyn Kenyon,2008,Acheron,4.59,47736,3240,17,Romance
3216,32,Pat Conroy,2009,South of Broad,3.78,34426,5027,11,Fiction
3217,23,Ami McKay,2006,The Birth House,3.99,32573,2360,11,Fiction
3218,45,Lisa McMann,2009,Fade,3.95,44487,2316,18,Young Adult
3219,84,Donna Tartt,2002,The Little Friend,3.43,33799,3244,11,Fiction
3220,5,Rick Riordan,2008,Percy Jackson and the Olympians,4.58,33031,509,10,Fantasy
3221,35,Ingrid Law,2008,Savvy,3.96,38549,3517,10,Fantasy
3223,76,James Patterson,2004,London Bridges,3.92,34843,846,15,Mystery
3226,28,"L.J. Smith,Kevin Williamson,Julie Plec",2011,The Ripper,4.22,27795,172,10,Fantasy
3227,33,Nate Silver,2012,The Signal and the Noise: Why So Many Predictions Fail - But Some Don`t,3.96,30613,2374,16,Nonfiction
3228,45,Ruta Sepetys,2016,Salt to the Sea,4.36,45184,9031,11,Fiction
3230,7,Gary Russell,2002,The Lord of the Rings: The Art of The Fellowship of the Ring,4.59,24412,67,10,Fantasy
3231,24,Olivia Cunning,2010,Backstage Pass,4.05,52679,3291,17,Romance
3233,53,Rachel Renée Russell,2010,Tales from a Not-So-Popular Party Girl,4.28,29099,1036,11,Fiction
3235,43,Simon Sinek,2009,Start with Why: How Great Leaders Inspire Everyone to Take Action,4.07,36466,2119,4,Business
3236,36,Fannie Flagg,2013,The All-Girl Filling Station`s Last Reunion,3.97,32916,5015,11,Fiction
3238,23,Libba Bray,2011,Beauty Queens,3.6,41669,6436,18,Young Adult
3239,49,Daniel Suarez,2006,Daemon,4.17,30198,2655,10,Fantasy
3241,29,Leigh Bardugo,2016,Crooked Kingdom,4.62,54160,10047,10,Fantasy
3244,29,Tamora Pierce,2004,Trickster`s Choice,4.27,46843,1122,10,Fantasy
3245,20,Rosamund Hodge,2014,Cruel Beauty,3.74,49354,7813,10,Fantasy
3248,27,Shaun Tan,2006,The Arrival,4.33,36400,3436,6,Comics
3249,35,Brandon Sanderson,2016,Calamity,4.2,33909,3310,10,Fantasy
3250,43,Steve Martin,2000,Shopgirl,3.42,32356,2489,11,Fiction
3253,31,Claire Messud,2013,The Woman Upstairs,3.31,27351,3274,11,Fiction
3257,37,Kent Haruf,2015,Our Souls at Night,3.96,33831,5858,11,Fiction
3258,74,Nora Roberts,2000,Carolina Moon,4.02,35180,699,17,Romance
3259,26,Cathy Marie Buchanan,2012,The Painted Girls,3.61,29304,2855,11,Fiction
3260,11,Chanda Hahn,2011,UnEnchanted,3.89,35716,3458,10,Fantasy
3261,18,Sarah Silverman,2010,"The Bedwetter: Stories of Courage,Redemption,and Pee",3.52,30176,1949,16,Nonfiction
3263,28,Simone Elkeles,2011,Chain Reaction,4.12,49673,2651,17,Romance
3267,62,Lauren Beukes,2013,The Shining Girls,3.49,32360,4446,11,Fiction
3268,52,Diane Ackerman,2007,The Zookeeper`s Wife,3.44,46005,7070,16,Nonfiction
3269,37,David Mitchell,2015,Slade House,3.82,31410,4629,11,Fiction
3270,49,Chris Hadfield,2013,An Astronaut`s Guide to Life on Earth,4.14,29675,2831,16,Nonfiction
3271,46,Melissa Marr,2008,Ink Exchange,3.68,50916,2861,10,Fantasy
3272,9,"أحلام مستغانمي,Ahlam Mosteghanemi",2009,com نسيان,3.73,25123,2318,17,Romance
3273,66,John Grisham,2003,Bleachers,3.46,30977,1576,11,Fiction
3275,11,"J.K. Rowling,Mary GrandPré",2003,"Harry Potter Boxed Set,Books 1-5",4.77,33424,156,10,Fantasy
3276,66,Anthony Horowitz,2002,Skeleton Key,4.06,39330,1188,18,Young Adult
3277,83,Harlan Coben,2002,Gone for Good,4.1,33482,1759,15,Mystery
3280,92,Michael Connelly,2003,Lost Light,4.15,34476,1122,15,Mystery
3281,69,"Holly Black,Cassandra Clare",2014,The Iron Trial,3.95,41273,5202,10,Fantasy
3282,25,"Daniel Abraham,George R.R. Martin,Tommy Patterson",2011,"A Game of Thrones: The Graphic Novel,Vol. 1",4.48,26951,808,6,Comics
3283,68,Candace Bushnell,2010,The Carrie Diaries,3.57,33160,2360,18,Young Adult
3285,3,Veronica Roth,2013,The World of Divergent: The Path to Allegiant,3.98,28331,1592,18,Young Adult
3287,48,Michael Pollan,2008,Food Rules: An Eater`s Manual,3.99,33151,3044,16,Nonfiction
3288,10,خولة حمدي,2012,في قلبي أنثى عبرية,4.04,29041,4547,17,Romance
3289,26,Ellen Schreiber,2003,Vampire Kisses,3.69,44598,2082,18,Young Adult
3290,32,Kristin Hannah,2013,Fly Away,3.94,31959,3221,11,Fiction
3294,56,"Elena Ferrante,Ann Goldstein",2013,Those Who Leave and Those Who Stay,4.29,33660,2690,11,Fiction
3295,69,Trudi Canavan,2002,The Novice,4.07,38264,1039,10,Fantasy
3296,57,Joshua Ferris,2007,Then We Came to the End,3.45,28197,4523,11,Fiction
3297,31,Monica  Murphy,2013,One Week Girlfriend,3.94,48199,3191,17,Romance
3298,53,Robin Hobb,2000,Ship of Destiny,4.21,38169,1011,10,Fantasy
3299,45,Maeve Binchy,2012,A Week in Winter,3.79,32533,4641,11,Fiction
3300,44,John Grisham,2012,Calico Joe,3.8,31685,3872,11,Fiction
3305,35,Seth Godin,2010,Linchpin: Are You Indispensable?,3.87,28121,1462,4,Business
3307,24,Candice Millard,2005,The River of Doubt: Theodore Roosevelt`s Darkest Journey,4.16,33114,3208,16,Nonfiction
3308,31,"Atul Gawande,Susanne Kuhlmann-Krieg",2002,Complications: A Surgeon`s Notes on an Imperfect Science,4.23,27901,1977,16,Nonfiction
3309,17,Jim Butcher,2010,Side Jobs: Stories from the Dresden Files,4.23,37329,1680,10,Fantasy
3312,52,Mary Kubica,2015,Pretty Baby,3.75,30632,3196,15,Mystery
3313,68,Andrew Davidson,2008,The Gargoyle,3.96,37446,5069,11,Fiction
3314,36,Neal Stephenson,2003,Quicksilver,3.92,30689,1776,11,Fiction
3316,36,"Michael Buckley,Peter Ferguson",2005,The Fairy-Tale Detectives,4.01,40754,2869,10,Fantasy
3318,27,Caragh M. O`Brien,2010,Birthmarked,3.89,40821,3427,18,Young Adult
3319,77,"Derek Landy,Tom Percival",2007,Skulduggery Pleasant,4.21,38882,3119,10,Fantasy
3322,79,Tracy Chevalier,2003,The Lady and the Unicorn,3.67,35143,1607,11,Fiction
3324,2,B.J. Novak,2014,One More Thing: Stories and Other Stories,3.66,31333,3937,11,Fiction
3326,38,Rachel Caine,2009,Carpe Corpus,4.21,43570,937,18,Young Adult
3327,56,Nathan Filer,2013,The Shock of the Fall,3.79,33088,3633,11,Fiction
3328,33,Madeleine Roux,2013,Asylum,3.64,33348,4166,11,Fiction
3329,39,Margaret Atwood,2015,The Heart Goes Last,3.37,32276,4411,11,Fiction
3330,38,Kim Harrison,2006,A Fistful of Charms,4.28,46272,1168,10,Fantasy
3332,30,Holly Black,2013,The Coldest Girl in Coldtown,3.86,40976,6279,10,Fantasy
3333,42,Carl Hiaasen,2004,Skinny Dip,3.79,32615,2605,11,Fiction
3334,22,Alice Hoffman,2015,The Marriage of Opposites,3.86,35046,3256,11,Fiction
3335,26,Jonah Lehrer,2012,Imagine: How Creativity Works,3.75,25545,1706,16,Nonfiction
3336,41,Rachel Caine,2008,Feast of Fools,4.17,45953,1227,18,Young Adult
3337,35,Neal Shusterman,2012,UnWholly,4.25,37355,3752,18,Young Adult
3338,26,David Foster Wallace,2005,Consider the Lobster and Other Essays,4.25,29562,2283,16,Nonfiction
3339,51,Eoin Colfer,2010,The Atlantis Complex,3.97,42321,1675,10,Fantasy
3340,54,Anne Rice,2000,Merrick,3.71,34850,510,11,Fiction
3341,21,Brandon Sanderson,2016,The Bands of Mourning,4.45,33232,2379,10,Fantasy
3343,28,Lauren Graham,2013,"Someday,Someday,Maybe",3.49,34830,4527,11,Fiction
3345,55,Becky Albertalli,2015,Simon vs. the Homo Sapiens Agenda,4.26,60327,10986,18,Young Adult
3347,22,A.G. Howard,2013,Splintered,3.96,41708,6562,10,Fantasy
3350,19,Cinda Williams Chima,2007,The Wizard Heir,4.14,35076,1300,10,Fantasy
3354,61,Philippa Gregory,2011,The Lady of the Rivers,3.96,38053,2776,12,History
3355,70,Harlan Coben,2011,Live Wire,4.07,31734,1545,15,Mystery
3356,31,"Carolyn Jessop,Laura Palmer",2007,Escape,3.96,30543,4148,16,Nonfiction
3357,87,David Baldacci,2006,The Collectors,4.01,32869,1417,15,Mystery
3365,32,Sara Shepard,2010,Heartless,4.1,35118,1221,18,Young Adult
3366,97,Michael Connelly,2006,Echo Park,4.07,34695,1421,15,Mystery
3368,14,Emily Carroll,2014,Through the Woods,3.92,35147,4766,6,Comics
3369,49,Anthony Horowitz,2005,Ark Angel,4.11,35573,1022,18,Young Adult
3371,26,Blake Crouch,2014,The Last Town,4.09,30206,2332,28,Thriller
3372,22,Sarah Dessen,2015,Saint Anything,4.05,37819,4929,18,Young Adult
3373,49,Ayana Mathis,2012,The Twelve Tribes of Hattie,3.46,31252,4690,11,Fiction
3374,49,Dean Koontz,2004,The Taking,3.78,31301,1487,31,Horror
3378,20,Patricia Briggs,2013,Frost Burned,4.35,48091,3077,10,Fantasy
3382,40,Sherrilyn Kenyon,2004,Night Play,4.36,44458,1368,17,Romance
3383,123,Paulo Coelho,2010,Aleph,3.37,26206,2426,11,Fiction
3384,15,R.L. Mathewson,2011,Perfection,4.16,54721,2483,17,Romance
3385,30,Andrew Ross Sorkin,2008,Too Big to Fail: The Inside Story of How Wall Street and Washington Fought to Save the Financial System from Crisis — and Themselves,4.09,27389,1142,16,Nonfiction
3386,45,Kristin Hannah,2006,Magic Hour,4.1,31208,2343,11,Fiction
3389,69,"Zoe Sugg,Siobhan Curham",2014,Girl Online,3.77,41605,5306,18,Young Adult
3391,25,Janet Evanovich,2015,Tricky Twenty-Two,3.92,33786,3663,15,Mystery
3394,96,Harlan Coben,2008,Hold Tight,3.94,33433,2241,15,Mystery
3401,24,Jennifer Weiner,2015,Who Do You Love,3.74,27607,2607,11,Fiction
3405,32,K. Bromberg,2013,Driven,4.31,45074,3515,17,Romance
3406,77,Matthew Pearl,2003,The Dante Club,3.38,33728,2206,11,Fiction
3407,86,Jean M. Auel,2002,The Shelters of Stone,3.8,35501,1085,11,Fiction
3408,24,Patricia Briggs,2009,Hunting Ground,4.27,48187,1712,10,Fantasy
3409,117,Paulo Coelho,2008,The Winner Stands Alone,3.37,25828,1687,11,Fiction
3411,24,Kimberly Derting,2010,The Body Finder,3.96,44814,3793,18,Young Adult
3416,72,Michael Crichton,2009,Pirate Latitudes,3.41,32497,3554,11,Fiction
3418,40,Malorie Blackman,2001,Noughts & Crosses,4.23,33891,2446,18,Young Adult
3420,45,Michael Scott,2012,The Enchantress,4.24,32568,2040,10,Fantasy
3421,26,Ron Chernow,2010,Washington: A Life,4.09,30023,1414,12,History
3422,1,Kristen Proby,2012,Come Away with Me,3.94,52434,3106,17,Romance
3424,18,C.C. Hunter,2012,Taken at Dusk,4.33,38390,1394,17,Romance
3426,19,Molly McAdams,2012,Taking Chances,3.87,42498,5320,17,Romance
3427,64,Julie Otsuka,2011,The Buddha in the Attic,3.59,33356,5368,11,Fiction
3428,38,Tom Robbins,2000,Fierce Invalids Home from Hot Climates,4.01,23623,1107,11,Fiction
3429,37,Jennifer McMahon,2014,The Winter People,3.76,31204,4671,11,Fiction
3430,29,Sara Shepard,2010,The Lying Game,3.96,34286,2665,18,Young Adult
3431,88,Tess Gerritsen,2004,Body Double,4.16,35633,1349,15,Mystery
3432,27,Marina Keegan,2014,The Opposite of Loneliness: Essays and Stories,3.82,31370,3394,16,Nonfiction
3433,111,"Paolo Giordano,Shaun Whiteside",2008,The Solitude of Prime Numbers,3.58,34894,3285,11,Fiction
3434,16,Nicole  Williams,2012,Clash,4.17,42747,1869,17,Romance
3435,55,"Neil Gaiman,Skottie Young",2013,"Fortunately,the Milk",4.04,35367,5636,10,Fantasy
3436,21,"G. Willow Wilson,Adrian Alphona",2014,"Ms. Marvel,Vol. 1: No Normal",4.13,55083,4137,6,Comics
3437,38,Nalini Singh,2006,Slave to Sensation,4.12,48116,2968,17,Romance
3438,5,أثير عبدالله النشمي,2013,فلتغفري,3.5,24600,2831,17,Romance
3439,44,Gennifer Choldenko,2004,Al Capone Does My Shirts,3.83,34472,3229,11,Fiction
3440,85,"Guillermo del Toro,Chuck Hogan",2009,The Fall,3.8,31255,2173,31,Horror
